Year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,Geocoded_City1,Geocoded_City2,carrier_name
2018,1,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",13296,13232,MHT,MDW,867,86,202.44,WN,0.9832,200.41,WN,0.9832,200.41,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Chicago, IL
(41.775002, -87.696388)",Southwest
2018,1,30721,33244,"Boston, MA (Metropolitan Area)","Memphis, TN",13296,13244,MHT,MEM,1139,16,297.69,AA,0.5685,302.21,WN,0.1986,268.21,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Memphis, TN
(35.143378, -90.052136)",American
2018,1,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",13296,13303,MHT,MIA,1283,27,237.11,AA,0.7236,247.18,DL,0.2195,208.29,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)",American
2018,1,30721,33342,"Boston, MA (Metropolitan Area)","Milwaukee, WI",13296,13342,MHT,MKE,860,19,231.5,DL,0.3757,244.17,WN,0.3526,220.11,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Milwaukee, WI
(43.041072, -87.909421)",Delta
2018,1,30721,31650,"Boston, MA (Metropolitan Area)","Minneapolis/St. Paul, MN",13296,13487,MHT,MSP,1124,43,278.01,WN,0.4005,250.18,WN,0.4005,250.18,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Minneapolis/St. Paul, MN
(44.977479, -93.264346)",Southwest
2018,1,30721,33495,"Boston, MA (Metropolitan Area)","New Orleans, LA",13296,13495,MHT,MSY,1371,36,239.09,WN,0.4517,253.28,DL,0.1371,220.09,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","New Orleans, LA
(29.950621, -90.074948)",Southwest
2018,1,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",13296,13796,MHT,OAK,2704,10,250.62,WN,0.9655,252.59,AA,0.023,183.5,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",Southwest
2018,1,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",13296,13891,MHT,ONT,2611,11,304.12,WN,0.8041,286.69,WN,0.8041,286.69,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",Southwest
2018,1,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",13296,13930,MHT,ORD,867,45,244.86,UA,0.6511,223.21,UA,0.6511,223.21,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Chicago, IL
(41.775002, -87.696388)",United
2018,1,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",13296,13931,MHT,ORF,487,27,192.04,WN,0.4431,199.3,AA,0.435,187.5,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Norfolk, VA (Metropolitan Area)
(36.846164, -76.285913)",Southwest
2018,1,30721,34027,"Boston, MA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",13296,14027,MHT,PBI,1222,64,203.57,WN,0.5486,199.94,DL,0.125,196.44,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","West Palm Beach/Palm Beach, FL
(33.90976, -98.500854)",Southwest
2018,1,30721,34057,"Boston, MA (Metropolitan Area)","Portland, OR",13296,14057,MHT,PDX,2537,13,279.37,WN,0.6496,223.12,WN,0.6496,223.12,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Portland, OR
(45.516018, -122.681425)",Southwest
2018,1,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",13296,14098,MHT,PHF,487,5,230.17,AA,0.9756,233.2,AA,0.9756,233.2,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Norfolk, VA (Metropolitan Area)
(36.846164, -76.285913)",American
2018,1,30721,34100,"Boston, MA (Metropolitan Area)","Philadelphia, PA",13296,14100,MHT,PHL,289,116,247.27,AA,0.9952,247.19,AA,0.9952,247.19,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Philadelphia, PA
(39.951061, -75.16562)",American
2018,1,30721,30466,"Boston, MA (Metropolitan Area)","Phoenix, AZ",13296,14107,MHT,PHX,2300,61,311.36,WN,0.5905,295.78,WN,0.5905,295.78,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Phoenix, AZ
(30.406931, -87.217578)",Southwest
2018,1,30721,30198,"Boston, MA (Metropolitan Area)","Pittsburgh, PA",13296,14122,MHT,PIT,496,29,196.17,AA,0.5326,209.56,WN,0.2414,176.54,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Pittsburgh, PA
(40.442169, -79.994945)",American
2018,1,30721,34492,"Boston, MA (Metropolitan Area)","Raleigh/Durham, NC",13296,14492,MHT,RDU,625,49,192.85,WN,0.491,181.41,WN,0.491,181.41,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Raleigh/Durham, NC
(42.673348, -72.179683)",Southwest
2018,1,30721,34524,"Boston, MA (Metropolitan Area)","Richmond, VA",13296,14524,MHT,RIC,487,15,187.84,AA,0.6331,196.32,DL,0.2806,173.97,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Richmond, VA
(37.540759, -77.433932)",American
2018,1,30721,31714,"Boston, MA (Metropolitan Area)","Fort Myers, FL",13296,14635,MHT,RSW,1271,111,223.63,WN,0.5649,234.39,AA,0.3034,217.46,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Fort Myers, FL
(40.253979, -103.801495)",Southwest
2018,1,30721,33570,"Boston, MA (Metropolitan Area)","San Diego, CA",13296,14679,MHT,SAN,2588,39,283.53,WN,0.6264,287,AA,0.2069,251.35,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","San Diego, CA
(32.71576, -117.163817)",Southwest
2018,1,30721,33214,"Boston, MA (Metropolitan Area)","San Antonio, TX",13296,14683,MHT,SAT,1764,29,285.53,WN,0.6528,259.59,WN,0.6528,259.59,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","San Antonio, TX
(29.425173, -98.494599)",Southwest
2018,1,30721,34685,"Boston, MA (Metropolitan Area)","Savannah, GA",13296,14685,MHT,SAV,917,14,219.48,AA,0.5462,235.66,UA,0.1154,180.13,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Savannah, GA
(40.115007, -111.654713)",American
2018,1,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",13296,14747,MHT,SEA,2496,19,271.98,WN,0.4655,229.8,WN,0.4655,229.8,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Seattle, WA
(47.603229, -122.33028)",Southwest
2018,1,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",13296,14771,MHT,SFO,2704,22,285.62,AA,0.3571,256.54,WN,0.2755,250.28,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",American
2018,1,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",13296,14831,MHT,SJC,2704,12,333.2,WN,0.6606,263.85,WN,0.6606,263.85,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",Southwest
2018,1,30721,34614,"Boston, MA (Metropolitan Area)","Salt Lake City, UT",13296,14869,MHT,SLC,2105,25,298.85,WN,0.6009,298.66,AA,0.1535,238.52,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Salt Lake City, UT
(40.758478, -111.888142)",Southwest
2018,1,30721,33192,"Boston, MA (Metropolitan Area)","Sacramento, CA",13296,14893,MHT,SMF,2636,14,302.97,WN,0.7154,292.79,WN,0.7154,292.79,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Sacramento, CA
(38.582087, -121.50012)",Southwest
2018,1,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",13296,14908,MHT,SNA,2611,7,361.41,DL,0.5373,347.47,AA,0.1791,333.58,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",Delta
2018,1,30721,34986,"Boston, MA (Metropolitan Area)","Sarasota/Bradenton, FL",13296,14986,MHT,SRQ,1240,12,233.39,AA,0.5556,247.37,DL,0.3796,214.6,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Sarasota/Bradenton, FL
(27.336483, -82.538602)",American
2018,1,30721,31123,"Boston, MA (Metropolitan Area)","St. Louis, MO",13296,15016,MHT,STL,1047,33,252.33,WN,0.4411,232.33,WN,0.4411,232.33,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","St. Louis, MO
(38.630276, -90.200309)",Southwest
2018,1,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",13296,15070,MHT,SWF,209,0,298,AA,1,298,AA,1,298,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",American
2018,1,30721,33195,"Boston, MA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",13296,15304,MHT,TPA,1204,344,206.02,WN,0.9003,203.59,WN,0.9003,203.59,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)",Southwest
2018,1,30721,30436,"Boston, MA (Metropolitan Area)","Tucson, AZ",13296,15376,MHT,TUS,2289,21,313.1,WN,0.75,293.85,WN,0.75,293.85,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Tucson, AZ
(35.167852, -103.726151)",Southwest
2018,1,30721,30693,"Boston, MA (Metropolitan Area)","Nashville, TN",14307,10693,PVD,BNA,942,81,189.22,WN,0.5615,178.59,WN,0.5615,178.59,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Nashville, TN
(36.166687, -86.779932)",Southwest
2018,1,30721,30792,"Boston, MA (Metropolitan Area)","Buffalo, NY",14307,10792,PVD,BUF,395,16,182.47,WN,0.4422,194.27,AA,0.4218,168.14,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Buffalo, NY
(39.945422, -78.64671)",Southwest
2018,1,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",14307,10800,PVD,BUR,2611,1,324.48,AA,0.3333,285,UA,0.1667,249,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",American
2018,1,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",14307,10821,PVD,BWI,418,356,141.69,WN,0.99,141.48,WN,0.99,141.48,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",Southwest
2018,1,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",14307,10874,PVD,CAK,563,5,181.22,AA,0.6047,173.09,AA,0.6047,173.09,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Cleveland, OH (Metropolitan Area)
(41.505546, -81.6915)",American
2018,1,30721,30994,"Boston, MA (Metropolitan Area)","Charleston, SC",14307,10994,PVD,CHS,836,53,206.31,WN,0.4517,186.05,WN,0.4517,186.05,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Charleston, SC
(32.77647, -79.931027)",Southwest
2018,1,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",14307,11042,PVD,CLE,563,38,174.34,AA,0.4781,162.99,AA,0.4781,162.99,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Cleveland, OH (Metropolitan Area)
(41.505546, -81.6915)",American
2018,1,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",14307,11057,PVD,CLT,737,170,227.8,AA,0.8937,230.23,UA,0.0274,161.33,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Charlotte, NC
(35.222936, -80.840161)",American
2018,1,30721,31066,"Boston, MA (Metropolitan Area)","Columbus, OH",14307,11066,PVD,CMH,640,43,231.81,WN,0.5243,213.17,WN,0.5243,213.17,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Columbus, OH
(39.962649, -82.996216)",Southwest
2018,1,30721,33105,"Boston, MA (Metropolitan Area)","Cincinnati, OH",14307,11193,PVD,CVG,752,42,207.31,AA,0.3687,256.37,G4,0.2281,66.6,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Cincinnati, OH
(39.104427, -84.513808)",American
2018,1,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",14307,11259,PVD,DAL,1562,27,238.71,WN,0.9794,237.22,WN,0.9794,237.22,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Dallas/Fort Worth, TX
(40.11086, -77.035636)",Southwest
2018,1,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",14307,11278,PVD,DCA,418,401,134.88,WN,0.5215,105.78,WN,0.5215,105.78,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",Southwest
2018,1,30721,30325,"Boston, MA (Metropolitan Area)","Denver, CO",14307,11292,PVD,DEN,1754,97,237.42,WN,0.5131,223.35,WN,0.5131,223.35,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Denver, CO
(39.738453, -104.984853)",Southwest
2018,1,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",14307,11298,PVD,DFW,1562,58,311.37,AA,0.7977,315.07,AA,0.7977,315.07,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Dallas/Fort Worth, TX
(40.11086, -77.035636)",American
2018,1,30721,31295,"Boston, MA (Metropolitan Area)","Detroit, MI",14307,11433,PVD,DTW,632,108,199.7,DL,0.8058,199.85,WN,0.0761,172.44,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Detroit, MI
(42.332916, -83.047853)",Delta
2018,1,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",14307,11618,PVD,EWR,209,20,364.83,UA,1,364.83,UA,1,364.83,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",United
2018,1,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",14307,11697,PVD,FLL,1283,694,179.71,WN,0.6857,172.94,WN,0.6857,172.94,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)",Southwest
2018,1,30721,31453,"Boston, MA (Metropolitan Area)","Houston, TX",14307,12191,PVD,HOU,1609,30,256.98,WN,0.9328,253.71,WN,0.9328,253.71,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Houston, TX
(29.760803, -95.369506)",Southwest
2018,1,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",14307,12264,PVD,IAD,418,13,168.87,UA,0.9735,166.49,UA,0.9735,166.49,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",United
2018,1,30721,31453,"Boston, MA (Metropolitan Area)","Houston, TX",14307,12266,PVD,IAH,1609,37,306.27,AA,0.4759,261.24,AA,0.4759,261.24,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Houston, TX
(29.760803, -95.369506)",American
2018,1,30721,32337,"Boston, MA (Metropolitan Area)","Indianapolis, IN",14307,12339,PVD,IND,818,49,206.17,AA,0.4603,218.81,WN,0.356,187.57,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Indianapolis, IN
(39.76845, -86.156212)",American
2018,1,30721,31136,"Boston, MA (Metropolitan Area)","Jacksonville, FL",14307,12451,PVD,JAX,1028,81,211.45,AA,0.4686,219.43,WN,0.3743,189.36,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Jacksonville, FL
(30.325968, -81.65676)",American
2018,1,30721,32211,"Boston, MA (Metropolitan Area)","Las Vegas, NV",14307,12889,PVD,LAS,2381,112,263.22,WN,0.4926,252.53,WN,0.4926,252.53,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Las Vegas, NV
(36.169202, -115.140597)",Southwest
2018,1,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",14307,12892,PVD,LAX,2611,110,285.41,AA,0.4371,292.06,WN,0.3061,243.25,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",American
2018,1,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",14307,12953,PVD,LGA,209,0,237.6,AA,0.5,313.5,AA,0.5,313.5,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",American
2018,1,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",14307,12954,PVD,LGB,2611,0,340.48,AA,0.75,301.5,AA,0.75,301.5,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",American
2018,1,30721,33198,"Boston, MA (Metropolitan Area)","Kansas City, MO",14307,13198,PVD,MCI,1256,38,245.82,WN,0.5044,225.37,WN,0.5044,225.37,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Kansas City, MO
(39.099792, -94.578559)",Southwest
2018,1,30721,31454,"Boston, MA (Metropolitan Area)","Orlando, FL",14307,13204,PVD,MCO,1142,1370,154.26,WN,0.5949,156.01,WN,0.5949,156.01,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Orlando, FL
(28.538331, -81.378879)",Southwest
2018,1,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",14307,13232,PVD,MDW,867,140,161.47,WN,0.9793,158.65,WN,0.9793,158.65,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Chicago, IL
(41.775002, -87.696388)",Southwest
2018,1,30721,33244,"Boston, MA (Metropolitan Area)","Memphis, TN",14307,13244,PVD,MEM,1139,28,268.51,AA,0.494,272.54,WN,0.2271,249.19,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Memphis, TN
(35.143378, -90.052136)",American
2018,1,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",14307,13303,PVD,MIA,1283,161,145.74,F9,0.6818,100.21,F9,0.6818,100.21,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)",Fronteir
2018,1,30721,33342,"Boston, MA (Metropolitan Area)","Milwaukee, WI",14307,13342,PVD,MKE,860,30,223.42,WN,0.4833,207.55,WN,0.4833,207.55,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Milwaukee, WI
(43.041072, -87.909421)",Southwest
2018,1,30721,31650,"Boston, MA (Metropolitan Area)","Minneapolis/St. Paul, MN",14307,13487,PVD,MSP,1124,77,267.06,AA,0.3029,241.35,WN,0.2667,215.63,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Minneapolis/St. Paul, MN
(44.977479, -93.264346)",American
2018,1,30721,33495,"Boston, MA (Metropolitan Area)","New Orleans, LA",14307,13495,PVD,MSY,1371,88,193.33,WN,0.3317,217.82,F9,0.1828,90.14,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","New Orleans, LA
(29.950621, -90.074948)",Southwest
2018,1,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",14307,13796,PVD,OAK,2704,18,281.94,WN,0.9277,275.74,WN,0.9277,275.74,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",Southwest
2018,1,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",14307,13891,PVD,ONT,2611,9,290.64,WN,0.7215,270.7,WN,0.7215,270.7,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",Southwest
2018,1,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",14307,13930,PVD,ORD,867,134,209.83,AA,0.7928,210.8,UA,0.1597,195.5,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Chicago, IL
(41.775002, -87.696388)",American
2018,1,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",14307,13931,PVD,ORF,487,61,196.87,AA,0.5364,187.68,AA,0.5364,187.68,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Norfolk, VA (Metropolitan Area)
(36.846164, -76.285913)",American
2018,1,30721,34027,"Boston, MA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",14307,14027,PVD,PBI,1222,112,221.72,WN,0.4633,220.29,AA,0.3472,217.99,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","West Palm Beach/Palm Beach, FL
(33.90976, -98.500854)",Southwest
2018,1,30721,34057,"Boston, MA (Metropolitan Area)","Portland, OR",14307,14057,PVD,PDX,2537,29,273.15,UA,0.364,245.58,WN,0.3333,236.57,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Portland, OR
(45.516018, -122.681425)",United
2018,1,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",14307,14098,PVD,PHF,487,5,273.89,AA,1,273.89,AA,1,273.89,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Norfolk, VA (Metropolitan Area)
(36.846164, -76.285913)",American
2018,1,30721,34100,"Boston, MA (Metropolitan Area)","Philadelphia, PA",14307,14100,PVD,PHL,289,167,248.09,AA,0.9973,247.99,AA,0.9973,247.99,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Philadelphia, PA
(39.951061, -75.16562)",American
2018,1,30721,30466,"Boston, MA (Metropolitan Area)","Phoenix, AZ",14307,14107,PVD,PHX,2300,94,305.84,AA,0.4835,320.26,WN,0.396,284.68,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Phoenix, AZ
(30.406931, -87.217578)",American
2018,1,30721,33195,"Boston, MA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",14307,14112,PVD,PIE,1204,32,98.62,G4,1,98.62,G4,1,98.62,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)",Allegiant
2018,1,30721,30198,"Boston, MA (Metropolitan Area)","Pittsburgh, PA",14307,14122,PVD,PIT,496,49,193.94,AA,0.5473,204.18,WN,0.223,166.73,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Pittsburgh, PA
(40.442169, -79.994945)",American
2018,1,30721,34492,"Boston, MA (Metropolitan Area)","Raleigh/Durham, NC",14307,14492,PVD,RDU,625,83,191.86,WN,0.4673,179.83,WN,0.4673,179.83,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Raleigh/Durham, NC
(42.673348, -72.179683)",Southwest
2018,1,30721,34524,"Boston, MA (Metropolitan Area)","Richmond, VA",14307,14524,PVD,RIC,487,22,197.21,AA,0.8543,202.18,UA,0.1307,165.27,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Richmond, VA
(37.540759, -77.433932)",American
